,Team 0,Team 1,Kicking Team,Winning Team,Kicking Team Won,Receiving Team Won,Tie Game,Team 0 Score,Team 0 Scoring,Team 1 Score,Team 1 Scoring,Team 0 Drives,Team 1 Drives,time_remaining,OT Summary,Season
1242,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,183.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:28 Remaining
Kicking Team starts their drive at their own 9.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  6:44 Remaining
Receiving Team starts their drive at their own 41.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  3:03 Remaining
",2024
1243,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],3,['FG'],1,1,147.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  3:19 Remaining
Kicking Team starts their drive at their own 26 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  2:27 Remaining
",2024
1244,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,255.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  4:15 Remaining
",2024
1245,Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,[],0,[],3,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 32 yardline
Receiving Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  6:25 Remaining
Kicking Team starts their drive at their own 40.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  2:01 Remaining
Receiving Team starts their drive at their own 16.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  1:17 Remaining
Kicking Team starts their drive at their own 24.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  1:01 Remaining
Receiving Team starts their drive at the opponents 47.0 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  0:07 Remaining
Kicking Team starts their drive at their own 47.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
",2024
1246,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],3,['FG'],1,1,213.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:14 Remaining
Kicking Team starts their drive at their own 30 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  3:33 Remaining
",2024
1247,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],2,2,14.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  7:06 Remaining
Kicking Team starts their drive at their own 47.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  5:39 Remaining
Receiving Team starts their drive at their own 10.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  2:30 Remaining
Kicking Team starts their drive at their own 45.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  0:14 Remaining
",2024
1248,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,64.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  2:21 Remaining
Kicking Team starts their drive at their own 33 yardline
Kicking Team turns the ball over via DOWNS.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  1:04 Remaining
",2024
1249,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],3,['FG'],1,1,252.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 32 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  5:27 Remaining
Kicking Team starts their drive at their own 25 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  4:12 Remaining
",2024
1250,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],3,4,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 31 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:52 Remaining
Kicking Team starts their drive at their own 13.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  4:35 Remaining
Receiving Team starts their drive at their own 9.0 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  3:59 Remaining
Kicking Team starts their drive at the opponents 37.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  3:06 Remaining
Receiving Team starts their drive at their own 20.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  2:37 Remaining
Kicking Team starts their drive at their own 43.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  1:59 Remaining
Receiving Team starts their drive at their own 33.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:00 Remaining
",2024
1251,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,534.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 29 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  8:54 Remaining
",2024
1252,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],2,2,63.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:50 Remaining
Kicking Team starts their drive at their own 26.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  6:55 Remaining
Receiving Team starts their drive at their own 27.0 yardline
Receiving Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  3:24 Remaining
Kicking Team starts their drive at their own 41.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  1:03 Remaining
",2024
1253,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,336.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  7:06 Remaining
Kicking Team starts their drive at their own 47.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  5:36 Remaining
",2024
1254,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],3,3,199.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:12 Remaining
Kicking Team starts their drive at their own 31.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  8:50 Remaining
Receiving Team starts their drive at their own 20.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:47 Remaining
Kicking Team starts their drive at their own 30.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  6:27 Remaining
Receiving Team starts their drive at their own 22.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  5:06 Remaining
Kicking Team starts their drive at the opponents 49.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  3:19 Remaining
",2024
1255,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],0,[],1,1,303.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  7:53 Remaining
Kicking Team starts their drive at their own 10.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  5:03 Remaining
",2024
1256,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,198.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  3:18 Remaining
",2024
1257,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:48 Remaining
Kicking Team starts their drive at their own 13.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  4:37 Remaining
Receiving Team starts their drive at their own 38.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:00 Remaining
",2024
1258,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],3,['FG'],1,1,265.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 32 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  7:29 Remaining
Kicking Team starts their drive at their own 30 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  4:25 Remaining
",2024
1259,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],3,['FG'],1,1,197.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at the opponents 46 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:35 Remaining
Kicking Team starts their drive at their own 30 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  3:17 Remaining
",2024
1260,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,200.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  3:20 Remaining
",2024
1261,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,6.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 47 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:31 Remaining
Kicking Team starts their drive at their own 9.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  7:27 Remaining
Receiving Team starts their drive at their own 22.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:06 Remaining
",2024
1262,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,226.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at the opponents 43 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  3:46 Remaining
",2024
1263,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],2,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 24 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:07 Remaining
Kicking Team starts their drive at their own 25.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  7:32 Remaining
Receiving Team starts their drive at their own 3.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  6:28 Remaining
Kicking Team starts their drive at their own 22.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  4:38 Remaining
Receiving Team starts their drive at their own 33.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:00 Remaining
",2024
1264,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,346.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:45 Remaining
Kicking Team starts their drive at their own 2.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  7:53 Remaining
Receiving Team starts their drive at the opponents 39.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  5:46 Remaining
",2024
1265,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,472.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  7:52 Remaining
",2024
1266,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,387.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 15 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  8:29 Remaining
Kicking Team starts their drive at the opponents 32.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  6:27 Remaining
",2024
1267,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,469.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at the opponents 44 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  7:49 Remaining
",2024
1268,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],0,[],1,1,259.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:19 Remaining
Kicking Team starts their drive at their own 26.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  4:19 Remaining
",2024
1269,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],0,[],1,1,457.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  9:37 Remaining
Kicking Team starts their drive at the opponents 45.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 0.  7:37 Remaining
",2024
1270,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,7,['TD'],3,['FG'],2,1,63.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 26 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  4:46 Remaining
Kicking Team starts their drive at the opponents 49 yardline
Kicking Team went for it and succeeded on fourth down.
Kicking Team starts their drive at the opponents 43.0 yardline
Kicking Team scores a touchdown.
Extra point is good.
Kicking Team wins. Kicking Team: 7, Receiving Team: 3.  1:03 Remaining
",2024
1271,Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,[],0,[],3,4,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  9:12 Remaining
Kicking Team starts their drive at their own 26.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  6:09 Remaining
Receiving Team starts their drive at their own 15.0 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  4:51 Remaining
Kicking Team starts their drive at their own 21.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  2:21 Remaining
Receiving Team starts their drive at their own 20.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  0:09 Remaining
Kicking Team starts their drive at their own 11.0 yardline
Kicking Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  0:09 Remaining
Receiving Team starts their drive at their own 25.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
",2024
1272,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,120.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 20 yardline
Receiving Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  6:49 Remaining
Kicking Team starts their drive at their own 42.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  3:14 Remaining
Receiving Team starts their drive at their own 20.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  2:00 Remaining
",2024
1273,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,255.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 28 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  4:15 Remaining
",2024
1274,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],2,2,87.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:38 Remaining
Kicking Team starts their drive at their own 15.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  4:36 Remaining
Receiving Team starts their drive at their own 26.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  2:37 Remaining
Kicking Team starts their drive at their own 45.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  1:27 Remaining
",2024
1275,Kicking Team,Receiving Team,Kicking Team,Kicking Team,1,0,0,3,['FG'],0,[],1,1,412.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 20 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  8:48 Remaining
Kicking Team starts their drive at the opponents 29.0 yardline
Kicking Team kicks a field goal.
Kicking Team wins. Kicking Team: 3, Receiving Team: 0.  6:52 Remaining
",2024
1276,Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,[],0,[],2,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 31 yardline
Receiving Team turns the ball over via DOWNS.
Kicking Team: 0, Receiving Team: 0.  3:37 Remaining
Kicking Team starts their drive at their own 2.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  3:21 Remaining
Receiving Team starts their drive at the opponents 46.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  1:49 Remaining
Kicking Team starts their drive at their own 20.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  0:13 Remaining
Receiving Team starts their drive at their own 20.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
",2024
1277,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,226.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at the opponents 43 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  3:46 Remaining
",2024
1278,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,67.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:37 Remaining
Kicking Team starts their drive at their own 14.0 yardline
Kicking Team turns the ball over via MISSED_FG.
Kicking Team: 0, Receiving Team: 0.  3:35 Remaining
Receiving Team starts their drive at their own 37.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  1:07 Remaining
",2024
1279,Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,[],0,[],2,2,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team turns the ball over via FUMBLE.
Kicking Team: 0, Receiving Team: 0.  5:06 Remaining
Kicking Team starts their drive at their own 20.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  3:30 Remaining
Receiving Team starts their drive at their own 29.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  1:31 Remaining
Kicking Team starts their drive at their own 15.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
",2024
1280,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,308.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 36 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:28 Remaining
Kicking Team starts their drive at their own 26 yardline
Kicking Team turns the ball over via FUMBLE.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  5:08 Remaining
",2024
1281,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,2,13.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 18 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  8:31 Remaining
Kicking Team starts their drive at their own 13.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  5:52 Remaining
Receiving Team starts their drive at their own 2.0 yardline
Receiving Team kicks a field goal.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  0:13 Remaining
",2024
1282,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],3,['FG'],1,1,256.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team kicks a field goal.
Receiving Team kicks off. 
Kicking Team: 0, Receiving Team: 3.  6:07 Remaining
Kicking Team starts their drive at their own 30 yardline
Kicking Team turns the ball over via MISSED_FG.
Receiving Team wins. Kicking Team: 0, Receiving Team: 3.  4:16 Remaining
",2024
1283,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,589.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  9:49 Remaining
",2024
1284,Kicking Team,Receiving Team,Kicking Team,TIE,0,0,1,0,[],0,[],6,3,0.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 25 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  5:44 Remaining
Kicking Team starts their drive at their own 28.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  3:55 Remaining
Receiving Team starts their drive at their own 18.0 yardline
Receiving Team punts.
Kicking Team: 0, Receiving Team: 0.  2:28 Remaining
Kicking Team starts their drive at their own 26.0 yardline
Kicking Team punts.
Kicking Team: 0, Receiving Team: 0.  1:19 Remaining
Receiving Team starts their drive at their own 29.0 yardline
Receiving Team turns the ball over via INTERCEPTION.
Kicking Team: 0, Receiving Team: 0.  0:13 Remaining
Kicking Team starts their drive at their own 8.0 yardline
Kicking Team went for it and succeeded on fourth down.
Kicking Team starts their drive at their own 9.0 yardline
Kicking Team went for it and succeeded on fourth down.
Kicking Team starts their drive at their own 1 yardline
Kicking Team went for it and succeeded on fourth down.
Kicking Team starts their drive at their own 2.0 yardline
Time runs out.
The game ends in a tie. Kicking Team: 0, Receiving Team: 0.  0:00 Remaining
",2024
1285,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,467.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 15 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  7:47 Remaining
",2024
1286,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,276.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at their own 30 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  4:36 Remaining
",2024
1287,Kicking Team,Receiving Team,Kicking Team,Receiving Team,0,1,0,0,[],7,['TD'],0,1,91.0,"Kicking Team kicks off. 
Kicking Team: 0, Receiving Team: 0.  10:00 Remaining
Receiving Team starts their drive at the opponents 42 yardline
Receiving Team scores a touchdown.
Extra point is good.
Receiving Team wins. Kicking Team: 0, Receiving Team: 7.  1:31 Remaining
",2024
